1,A1,11,,16200.095187,162
1,A1,12,,25500.149832,255
1,A1,21,,1400.008226,14
1,A1,26,,5300.031142,53
1,A1,32,,111200.653384,1112
1,A1,43,,600.003525,6
1,A1,44,,48900.287325,489
1,A1,45,,6300.037017,63
1,A1,50,,77900.457721,779
2,A2,11,,9400.055232,94
2,A2,12,,83000.487688,830
2,A2,26,,3500.020565,35
2,A2,32,,87600.514716,876
2,A2,43,,2100.012339,21
2,A2,44,,14200.083436,142
2,A2,45,,2600.015277,26
2,A2,50,,30200.177448,302
3,A3,11,,24100.141606,241
3,A3,12,,256701.508307,2567
3,A3,21,,3000.017627,30
3,A3,22,,300.001763,3
3,A3,26,,1700.009989,17
3,A3,27,,300.001763,3
3,A3,32,,194801.144597,1948
3,A3,43,,1400.008226,14
3,A3,44,,28500.167459,285
3,A3,45,,2900.017040,29
3,A3,50,,290901.709258,2909
4,A4,11,,181501.066450,1815
4,A4,12,,35700.209765,357
4,A4,21,,31800.186849,318
4,A4,22,,21500.126329,215
4,A4,23,,14000.082261,140
4,A4,24,,28700.168634,287
4,A4,25,,2600.015277,26
4,A4,26,,71500.420117,715
4,A4,27,,10000.058758,100
4,A4,31,,48700.286149,487
4,A4,32,,75500.443620,755
4,A4,43,,3300.019390,33
4,A4,44,,23100.135730,231
4,A4,45,,500.002938,5
4,A4,50,,128400.754447,1284
5,A5,11,,22600.132792,226
5,A5,12,,137700.809092,1377
5,A5,21,,2900.017040,29
5,A5,26,,500.002938,5
5,A5,27,,1100.006463,11
5,A5,32,,111100.652797,1111
5,A5,44,,37400.219753,374
5,A5,45,,4600.027028,46
5,A5,50,,313001.839112,3130
6,A6,11,,28500.167459,285
6,A6,12,,176301.035896,1763
6,A6,21,,5600.032904,56
6,A6,22,,700.004113,7
6,A6,26,,1600.009401,16
6,A6,27,,400.002350,4
6,A6,32,,25700.151007,257
6,A6,43,,4400.025853,44
6,A6,44,,48700.286149,487
6,A6,45,,2000.011752,20
6,A6,50,,337901.985418,3379
7,A7,11,,287401.688693,2874
7,A7,12,,45700.268522,457
7,A7,22,,5600.032904,56
7,A7,24,,7600.044656,76
7,A7,26,,32800.192725,328
